bmb_file.bmb01,bmb_file.bmb02,bmb_file.bmb03,bmb_file.bmb04,bmb_file.bmb05,bmb_file.bmb06,bmb_file.bmb07,bmb_file.bmb08,bmb_file.bmb09,bmb_file.bmb10,bmb_file.bmb10_fac,bmb_file.bmb10_fac2,bmb_file.bmb11,bmb_file.bmb13,bmb_file.bmb14,bmb_file.bmb15,bmb_file.bmb16,bmb_file.bmb17,bmb_file.bmb18,bmb_file.bmb19,bmb_file.bmb20,bmb_file.bmb21,bmb_file.bmb22,bmb_file.bmb23,bmb_file.bmb24,bmb_file.bmb25,bmb_file.bmb26,bmb_file.bmb27,bmb_file.bmb28,bmb_file.bmbmodu,bmb_file.bmbdate,bmb_file.bmbcomm,bmb_file.bmb29,bmb_file.bmb30,bmb_file.bmb31,bmb_file.bmb33,bmb_file.bmbud01,bmb_file.bmbud02,bmb_file.bmbud03,bmb_file.bmbud04,bmb_file.bmbud05,bmb_file.bmbud06,bmb_file.bmbud07,bmb_file.bmbud08,bmb_file.bmbud09,bmb_file.bmbud10,bmb_file.bmbud11,bmb_file.bmbud12,bmb_file.bmbud13,bmb_file.bmbud14,bmb_file.bmbud15,bmb_file.bmb081,bmb_file.bmb082,bmb_file.bmb36,bmb_file.bmb37,ima02,,,,,,,0.30%,
35PX06C06TMI,,0000-100011,,,356,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35PX06C06TMISEMEN,,,,,,,
35PX06C06TMI,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35PX06C06TMIWATER,,,,,,,170
35PX06C06TMI,,0000-100097,,,425,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,35PX06C06TMISTEEL DUST,,,,,,,425
35PX06C06TMI,,0000-100090,,,1035,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35PX06C06TMIAGG1,,,,,,,
35PX06C06TMI,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35PX06C06TMIAGG2,,,,,,,
35PX06C06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35PX06C06TMIAGG3,,,,,,,
35PX06C06TMI,,0000-100094,,,381,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35PX06C06TMISAND,,,,,,,
35PX06C06TMI,,0002-100020,,,1.068,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35PX06C06TMISBT CON-M,35PX06C06TMIFA,0,35PX06C06TMISEMEN,356,356,1.068,
35PX06C06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35PX06C06TMISBT PCA-8S,,,,,,,
35PX06C06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35PX06C06TMISBT JM-9,,,,,,,
35PX12A06BKS,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35PX12A06BKSFA,,,,,,,
35PX12A06BKS,,0000-100011,,,360,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35PX12A06BKSSEMEN,,,,,,,
35PX12A06BKS,,0000-100030,,,166,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35PX12A06BKSWATER,,,,,,,166
35PX12A06BKS,,0000-100097,,,444,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,35PX12A06BKSSTEEL DUST,,,,,,,444
35PX12A06BKS,,0000-100090,,,293,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35PX12A06BKSAGG1,,,,,,,
35PX12A06BKS,,0000-100091,,,672,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35PX12A06BKSAGG2,,,,,,,
35PX12A06BKS,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35PX12A06BKSAGG3,,,,,,,
35PX12A06BKS,,0000-100094,,,403,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35PX12A06BKSSAND,,,,,,,
35PX12A06BKS,,0002-100020,,,1.08,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35PX12A06BKSSBT CON-M,35PX12A06BKSFA,0,35PX12A06BKSSEMEN,360,360,1.08,
35PX12A06BKS,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35PX12A06BKSSBT PCA-8S,,,,,,,
35PX12A06BKS,,0002-100202,,,2.592,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35PX12A06BKSSBT JM-9,,,,,,,
35PX12A06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,35PX12A06TMIFA,,,,,,,
35PX12A06TMI,,0000-100011,,,364,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,35PX12A06TMISEMEN,,,,,,,
35PX12A06TMI,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,35PX12A06TMIWATER,,,,,,,185
35PX12A06TMI,,0000-100097,,,391,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,35PX12A06TMISTEEL DUST,,,,,,,391
35PX12A06TMI,,0000-100090,,,320,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,35PX12A06TMIAGG1,,,,,,,
35PX12A06TMI,,0000-100091,,,746,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,35PX12A06TMIAGG2,,,,,,,
35PX12A06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,35PX12A06TMIAGG3,,,,,,,
35PX12A06TMI,,0000-100094,,,346,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,35PX12A06TMISAND,,,,,,,
35PX12A06TMI,,0002-100020,,,1.092,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,35PX12A06TMISBT CON-M,35PX12A06TMIFA,0,35PX12A06TMISEMEN,364,364,1.092,
35PX12A06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,35PX12A06TMISBT PCA-8S,,,,,,,
35PX12A06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,35PX12A06TMISBT JM-9,,,,,,,
36PX06A06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,36PX06A06TMIFA,,,,,,,
36PX06A06TMI,,0000-100011,,,350,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,36PX06A06TMISEMEN,,,,,,,
36PX06A06TMI,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,36PX06A06TMIWATER,,,,,,,170
36PX06A06TMI,,0000-100097,,,400,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,36PX06A06TMISTEEL DUST,,,,,,,400
36PX06A06TMI,,0000-100090,,,329,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,36PX06A06TMIAGG1,,,,,,,
36PX06A06TMI,,0000-100091,,,767,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,36PX06A06TMIAGG2,,,,,,,
36PX06A06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,36PX06A06TMIAGG3,,,,,,,
36PX06A06TMI,,0000-100094,,,356,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,36PX06A06TMISAND,,,,,,,
36PX06A06TMI,,0002-100020,,,1.05,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,36PX06A06TMISBT CON-M,36PX06A06TMIFA,0,36PX06A06TMISEMEN,350,350,1.05,
36PX06A06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,36PX06A06TMISBT PCA-8S,,,,,,,
36PX06A06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,36PX06A06TMISBT JM-9,,,,,,,
36PX06C06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,36PX06C06TMIFA,,,,,,,
36PX06C06TMI,,0000-100011,,,371,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,36PX06C06TMISEMEN,,,,,,,
36PX06C06TMI,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,36PX06C06TMIWATER,,,,,,,170
36PX06C06TMI,,0000-100097,,,422,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,36PX06C06TMISTEEL DUST,,,,,,,422
36PX06C06TMI,,0000-100090,,,1028,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,36PX06C06TMIAGG1,,,,,,,
36PX06C06TMI,,0000-100091,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,36PX06C06TMIAGG2,,,,,,,
36PX06C06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,36PX06C06TMIAGG3,,,,,,,
36PX06C06TMI,,0000-100094,,,378,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,36PX06C06TMISAND,,,,,,,
36PX06C06TMI,,0002-100020,,,1.113,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,36PX06C06TMISBT CON-M,36PX06C06TMIFA,0,36PX06C06TMISEMEN,371,371,1.113,
36PX06C06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,36PX06C06TMISBT PCA-8S,,,,,,,
36PX06C06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,36PX06C06TMISBT JM-9,,,,,,,
37MI10A065XX,,0000-000015,,,63,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,37MI10A065XXFA,,,,,,,
37MI10A065XX,,0000-100011,,,358,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,37MI10A065XXSEMEN,,,,,,,
37MI10A065XX,,0000-100030,,,156,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,37MI10A065XXWATER,,,,,,,156
37MI10A065XX,,0000-100097,,,422,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,37MI10A065XXSTEEL DUST,,,,,,,422
37MI10A065XX,,0000-100090,,,293,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,37MI10A065XXAGG1,,,,,,,
37MI10A065XX,,0000-100091,,,672,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,37MI10A065XXAGG2,,,,,,,
37MI10A065XX,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,37MI10A065XXAGG3,,,,,,,
37MI10A065XX,,0000-100094,,,381,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,37MI10A065XXSAND,,,,,,,
37MI10A065XX,,0002-100020,,,1.263,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,37MI10A065XXSBT CON-M,37MI10A065XXFA,63,37MI10A065XXSEMEN,358,421,1.263,
37MI10A065XX,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,37MI10A065XXSBT PCA-8S,,,,,,,
37MI10A065XX,,0002-100202,,,1.011,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,37MI10A065XXSBT JM-9,,,,,,,
37MX14A065AP,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,37MX14A065APFA,,,,,,,
37MX14A065AP,,0000-100011,,,422,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,37MX14A065APSEMEN,,,,,,,
37MX14A065AP,,0000-100030,,,168,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,37MX14A065APWATER,,,,,,,168
37MX14A065AP,,0000-100097,,,418,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,37MX14A065APSTEEL DUST,,,,,,,418
37MX14A065AP,,0000-100090,,,293,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,37MX14A065APAGG1,,,,,,,
37MX14A065AP,,0000-100091,,,672,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,37MX14A065APAGG2,,,,,,,
37MX14A065AP,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,37MX14A065APAGG3,,,,,,,
37MX14A065AP,,0000-100094,,,376,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,37MX14A065APSAND,,,,,,,
37MX14A065AP,,0002-100020,,,1.266,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,37MX14A065APSBT CON-M,37MX14A065APFA,0,37MX14A065APSEMEN,422,422,1.266,
37MX14A065AP,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,37MX14A065APSBT PCA-8S,,,,,,,
37MX14A065AP,,0002-100202,,,1.014,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,37MX14A065APSBT JM-9,,,,,,,
40PX12A06TMI,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,40PX12A06TMIFA,,,,,,,
40PX12A06TMI,,0000-100011,,,399,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,40PX12A06TMISEMEN,,,,,,,
40PX12A06TMI,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,40PX12A06TMIWATER,,,,,,,185
40PX12A06TMI,,0000-100097,,,385,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,40PX12A06TMISTEEL DUST,,,,,,,385
40PX12A06TMI,,0000-100090,,,314,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,40PX12A06TMIAGG1,,,,,,,
40PX12A06TMI,,0000-100091,,,734,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,40PX12A06TMIAGG2,,,,,,,
40PX12A06TMI,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,40PX12A06TMIAGG3,,,,,,,
40PX12A06TMI,,0000-100094,,,340,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,40PX12A06TMISAND,,,,,,,
40PX12A06TMI,,0002-100020,,,1.197,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,40PX12A06TMISBT CON-M,40PX12A06TMIFA,0,40PX12A06TMISEMEN,399,399,1.197,
40PX12A06TMI,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,40PX12A06TMISBT PCA-8S,,,,,,,
40PX12A06TMI,,0002-100202,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,40PX12A06TMISBT JM-9,,,,,,,
45FD12A06ASP,,0000-000015,,,48,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,45FD12A06ASPFA,,,,,,,
45FD12A06ASP,,0000-100011,,,429,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,45FD12A06ASPSEMEN,,,,,,,
45FD12A06ASP,,0000-100030,,,170,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,45FD12A06ASPWATER,,,,,,,170
45FD12A06ASP,,0000-100097,,,361,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,45FD12A06ASPSTEEL DUST,,,,,,,361
45FD12A06ASP,,0000-100090,,,318,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,45FD12A06ASPAGG1,,,,,,,
45FD12A06ASP,,0000-100091,,,741,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,45FD12A06ASPAGG2,,,,,,,
45FD12A06ASP,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,45FD12A06ASPAGG3,,,,,,,
45FD12A06ASP,,0000-100094,,,316,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,45FD12A06ASPSAND,,,,,,,
45FD12A06ASP,,0002-100020,,,1.431,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,45FD12A06ASPSBT CON-M,45FD12A06ASPFA,48,45FD12A06ASPSEMEN,429,477,1.431,
45FD12A06ASP,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,45FD12A06ASPSBT PCA-8S,,,,,,,
45FD12A06ASP,,0002-100202,,,2.858,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,45FD12A06ASPSBT JM-9,,,,,,,
50PX12A06PTP,,0000-000015,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,50PX12A06PTPFA,,,,,,,
50PX12A06PTP,,0000-100011,,,550,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,50PX12A06PTPSEMEN,,,,,,,
50PX12A06PTP,,0000-100030,,,130,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,50PX12A06PTPWATER,,,,,,,130
50PX12A06PTP,,0000-100097,,,398,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,50PX12A06PTPSTEEL DUST,,,,,,,398
50PX12A06PTP,,0000-100090,,,303,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,50PX12A06PTPAGG1,,,,,,,
50PX12A06PTP,,0000-100091,,,712,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,50PX12A06PTPAGG2,,,,,,,
50PX12A06PTP,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,50PX12A06PTPAGG3,,,,,,,
50PX12A06PTP,,0000-100094,,,355,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,50PX12A06PTPSAND,,,,,,,
50PX12A06PTP,,0002-100020,,,1.65,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT CON-M,50PX12A06PTPSBT CON-M,50PX12A06PTPFA,0,50PX12A06PTPSEMEN,550,550,1.65,
50PX12A06PTP,,0002-100021,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT PCA-8S,50PX12A06PTPSBT PCA-8S,,,,,,,
50PX12A06PTP,,0002-100202,,,8.8,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SBT JM-9,50PX12A06PTPSBT JM-9,,,,,,,
LCFI12A06R1X,,0000-000015,,,23,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,FA,LCFI12A06R1XFA,,,,,,,
LCFI12A06R1X,,0000-100011,,,130,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SEMEN,LCFI12A06R1XSEMEN,,,,,,,
LCFI12A06R1X,,0000-100030,,,185,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,WATER,LCFI12A06R1XWATER,,,,,,,185
LCFI12A06R1X,,0000-100097,,,1007,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,STEEL DUST,LCFI12A06R1XSTEEL DUST,,,,,,,1007
LCFI12A06R1X,,0000-100090,,,287,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG1,LCFI12A06R1XAGG1,,,,,,,
LCFI12A06R1X,,0000-100091,,,670,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG2,LCFI12A06R1XAGG2,,,,,,,
LCFI12A06R1X,,0000-100092,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,AGG3,LCFI12A06R1XAGG3,,,,,,,
LCFI12A06R1X,,0000-100094,,,0,,,,,,,,,,,,,,,,,,,,R01-0-01,,,,,,,R01JAT-801,,,,,,,,,,,,,,,,,,,,,,,SAND,LCFI12A06R1XSAND,,,,,,,
